City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
450,Zlate Moravce,SK,48.3855,18.4006,35.37,83,78,9.84,broken clouds
451,Bathsheba,BB,13.2167,-59.5167,84.81,61,40,16.11,scattered clouds
452,Villazon,BO,-22.0866,-65.5942,61.63,48,37,22.62,scattered clouds
453,Mocuba,MZ,-16.8392,36.9856,67.8,75,4,3.76,clear sky
454,Ola,RU,59.5833,151.2833,4.17,93,100,12.64,overcast clouds
455,San Juan,AR,-31.5375,-68.5364,90.48,13,0,8.66,clear sky
456,Ambon,ID,-3.6954,128.1814,77.14,94,40,8.05,scattered clouds
457,Zunyi,CN,27.6867,106.9072,42.75,89,22,5.3,few clouds
458,Lethem,GY,3.3803,-59.7968,88.95,49,61,10.71,broken clouds
459,Bilma,NE,18.6853,12.9164,75.81,17,84,12.3,broken clouds
460,Talnakh,RU,69.4865,88.3972,-16.8,97,99,6.31,overcast clouds
461,Iqaluit,CA,63.7506,-68.5145,15.53,79,90,17.27,light snow
462,Kyra,RU,49.5776,111.9753,8.37,81,71,6.46,broken clouds
463,Tuatapere,NZ,-46.1333,167.6833,57.81,65,100,2.59,overcast clouds
464,Charyshskoye,RU,51.3978,83.5598,14.86,83,18,5.06,few clouds
465,Sorland,NO,67.667,12.6934,30.06,49,100,2.62,light snow
466,Kimbe,PG,-5.5502,150.1429,78.48,90,100,1.14,moderate rain
467,Praia Da Vitoria,PT,38.7333,-27.0667,57.76,88,40,5.46,scattered clouds
468,Cuenca,EC,-2.8833,-78.9833,57.33,94,75,8.05,thunderstorm with light rain
469,Monrovia,LR,6.3005,-10.7969,79.97,80,100,6.69,light rain
470,Kathu,TH,7.9178,98.3332,73.22,88,100,7.47,moderate rain
471,Vila,PT,42.0304,-8.1588,40.69,90,100,1.19,overcast clouds
472,Aswan,EG,24.0934,32.907,79.47,27,5,7.07,clear sky
473,San Jeronimo,PE,-11.9472,-75.2829,60.89,57,67,5.48,broken clouds
474,Onega,RU,63.9061,38.1404,14.2,84,100,11.32,overcast clouds
475,Pochutla,MX,15.7432,-96.4661,87.82,53,4,8.7,clear sky
476,Khunti,IN,23.0833,85.2833,56.48,60,59,5.44,broken clouds
477,Sibolga,ID,1.7427,98.7792,74.95,88,98,2.24,overcast clouds
478,Konstantinovsk,RU,47.5828,41.0922,59.76,59,100,21.88,overcast clouds
479,Abu Kamal,SY,34.4506,40.9171,62.6,48,46,3.04,scattered clouds
480,Port Lincoln,AU,-34.7333,135.8667,67.86,53,72,7.47,broken clouds
481,Sembakung,ID,3.8167,117.25,73.11,97,99,1.66,overcast clouds
482,Coihaique,CL,-45.5752,-72.0662,60.75,44,40,6.91,scattered clouds
483,Port Moresby,PG,-9.4431,147.1797,74.62,100,40,5.75,scattered clouds
484,Surgut,RU,61.25,73.4167,26.78,79,40,11.01,scattered clouds
485,Nortelandia,BR,-14.4547,-56.8028,82.87,77,94,3.74,overcast clouds
486,Alta Floresta,BR,-9.8756,-56.0861,89.42,62,20,2.3,heavy intensity rain
487,Saint-Pierre,RE,-21.3393,55.4781,76.64,81,20,8.05,few clouds
488,Otradnoye,RU,59.7775,30.8181,25.56,95,100,11.32,snow
489,Balsas,BR,-7.5325,-46.0356,81.5,67,77,3.91,light rain
490,Khilok,RU,51.3674,110.4676,14.41,89,100,11.48,overcast clouds
491,Galeras,CO,9.161,-75.0481,86.07,70,97,2.19,overcast clouds
492,Grootfontein,NA,-19.5667,18.1167,74.77,50,100,5.75,overcast clouds
493,Port-Cartier,CA,50.0334,-66.8654,28.74,65,19,3.42,few clouds
494,Langenburg,DE,49.2544,9.8458,33.93,93,90,10.36,light snow
495,Tezu,IN,27.9167,96.1667,61.36,49,80,4.18,broken clouds
496,Auki,SB,-8.7676,160.7034,81.27,80,97,3.85,overcast clouds
497,Minas,UY,-34.3759,-55.2377,64.87,96,100,25.57,overcast clouds
498,Reutov,RU,55.7594,37.8617,39.51,98,100,12.53,light rain
499,Tual,ID,-5.6667,132.75,83.5,70,100,2.53,overcast clouds
500,Saldanha,ZA,-33.0117,17.9442,64.45,84,44,4.79,scattered clouds
501,Naze,JP,28.3667,129.4833,66.65,73,92,14.14,overcast clouds
502,Liuzhou,CN,24.3126,109.3892,56.62,69,25,12.41,scattered clouds
503,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,82.04,72,91,5.99,heavy intensity rain
504,Carutapera,BR,-1.195,-46.02,77.83,91,100,5.97,overcast clouds
505,Khanpur,PK,28.6453,70.6567,64.31,29,0,6.46,clear sky
506,Hami,CN,42.8,93.45,23.5,58,3,0.29,clear sky
507,Oudtshoorn,ZA,-33.5907,22.2014,62.96,72,65,5.97,broken clouds
508,Bardiyah,LY,31.7561,25.0865,67.19,78,98,11.92,overcast clouds
509,Sicamous,CA,50.8331,-118.9856,41.18,85,87,2.55,overcast clouds
510,Xinan,CN,26.72,119.8556,63.81,85,100,4.9,overcast clouds
511,Kirkuk,IQ,35.4681,44.3922,59.67,50,43,5.97,scattered clouds
512,Wadi Musa,JO,30.3222,35.4793,63.45,27,67,8.08,broken clouds
513,Olafsvik,IS,64.8945,-23.7142,30.88,93,100,13.38,snow
514,Morant Bay,JM,17.8815,-76.4093,85.62,68,99,9.69,overcast clouds
515,Grants Pass,US,42.439,-123.3284,63.28,78,90,0.0,overcast clouds
516,Half Moon Bay,US,37.4636,-122.4286,73.8,62,1,8.05,haze
517,Xining,CN,36.6167,101.7667,16.92,52,0,1.81,clear sky
518,Kawalu,ID,-7.3817,108.2082,71.85,93,97,0.89,overcast clouds
519,Mitu,CO,1.1983,-70.1733,77.9,93,100,1.48,moderate rain
520,Opuwo,NA,-18.0607,13.84,75.15,24,84,6.29,broken clouds
521,Severo-Yeniseyskiy,RU,60.3725,93.0408,14.81,90,100,11.68,overcast clouds
522,Palmer,US,42.1584,-72.3287,38.01,54,40,4.0,scattered clouds
523,Welkom,ZA,-27.9864,26.7066,66.34,29,12,9.51,few clouds
524,Iquitos,PE,-3.7481,-73.2472,78.84,89,75,9.22,broken clouds
525,Kununurra,AU,-15.7667,128.7333,75.18,78,40,0.0,scattered clouds
526,Kibala,TD,9.1104,18.3463,76.95,61,0,0.0,clear sky
527,Legnago,IT,45.1832,11.3091,43.43,81,18,6.46,few clouds
528,Tilichiki,RU,60.4667,166.1,28.71,91,100,29.82,snow
529,Bundaberg,AU,-24.85,152.35,77.22,96,75,1.01,broken clouds
530,Iranshahr,IR,27.2025,60.6848,64.74,34,0,6.91,clear sky
531,Pozo Colorado,PY,-23.4923,-58.7972,88.66,26,31,5.86,scattered clouds
532,Santa Rosa,PH,14.3122,121.1114,80.58,82,98,3.91,overcast clouds
533,Chulman,RU,56.8479,124.9104,-18.31,100,97,1.77,overcast clouds
534,Roebourne,AU,-20.7833,117.1333,80.37,61,3,8.3,clear sky
535,Skibbereen,IE,51.55,-9.2667,48.0,87,48,8.52,scattered clouds
536,Bintulu,MY,3.1667,113.0333,75.61,88,40,8.99,scattered clouds
537,Tukrah,LY,32.5341,20.5791,63.55,50,64,22.24,broken clouds
538,Isla Aguada,MX,18.7833,-91.4667,75.24,73,100,8.95,overcast clouds
539,Vao,NC,-22.6667,167.4833,76.23,89,82,14.2,broken clouds
540,Los Llanos De Aridane,ES,28.6585,-17.9182,62.35,86,75,1.99,broken clouds
541,Bontang,ID,0.1333,117.5,75.2,89,96,3.58,overcast clouds
542,Tiznit,MA,29.5833,-9.5,57.34,42,0,0.83,clear sky
543,Puerto Carreno,CO,6.189,-67.4859,90.64,48,65,8.84,broken clouds
544,Khandyga,RU,62.6667,135.6,-17.07,98,99,1.92,overcast clouds
545,Vrangel,RU,42.7297,133.0839,37.71,65,100,8.39,overcast clouds
546,Whitehorse,CA,60.7161,-135.0538,9.1,84,90,0.0,overcast clouds
547,Faya,SA,18.3851,42.4509,57.31,47,0,6.91,clear sky
548,Conakry,GN,9.538,-13.6773,84.27,84,40,6.91,scattered clouds
549,Chara,RU,56.9064,118.2631,-9.09,79,100,1.81,overcast clouds
550,Tortoli,IT,39.9256,9.6572,44.98,65,0,20.71,clear sky
551,Zhigansk,RU,66.7697,123.3711,-16.35,98,100,0.78,overcast clouds
552,Port Macquarie,AU,-31.4333,152.9167,68.9,80,97,4.5,overcast clouds
553,Laguna,US,38.421,-121.4238,75.15,62,1,1.99,clear sky
554,Namatanai,PG,-3.6667,152.4333,81.81,76,97,11.68,overcast clouds
555,Banda Aceh,ID,5.5577,95.3222,75.99,89,100,2.24,heavy intensity rain
556,Belmonte,BR,-15.8631,-38.8828,81.1,84,51,14.38,broken clouds
557,Yumen,CN,40.2833,97.2,18.36,47,0,7.07,clear sky
558,Cap Malheureux,MU,-19.9842,57.6142,74.46,71,1,3.0,clear sky
559,Grandview,US,38.8858,-94.533,68.32,41,1,5.01,clear sky
560,Manjeshwar,IN,12.7194,74.8861,77.95,88,87,4.21,overcast clouds
561,Isangel,VU,-19.55,169.2667,78.91,89,90,0.0,overcast clouds
562,Tateyama,JP,34.9833,139.8667,44.62,64,33,14.27,scattered clouds
563,Eskil,TR,38.4017,33.4131,57.25,53,99,24.58,overcast clouds
564,Wasilla,US,61.5814,-149.4394,9.73,78,90,0.0,overcast clouds
565,Taoudenni,ML,22.6783,-3.9836,66.87,12,67,16.31,broken clouds
566,Bay City,US,43.5945,-83.8889,37.89,69,75,5.75,broken clouds
567,Nuuk,GL,64.1835,-51.7216,38.01,70,90,6.91,light rain
568,Corcoran,US,36.098,-119.5604,68.27,23,0,2.35,clear sky
569,Suntar,RU,62.1444,117.6319,-11.22,99,99,1.23,overcast clouds
570,Saint-Georges,GD,12.0564,-61.7485,85.68,66,40,16.11,scattered clouds
571,San Carlos De Bariloche,AR,-41.1456,-71.3082,73.15,23,20,20.71,few clouds
572,Ixtapa,MX,20.7,-105.2,83.43,54,1,9.22,clear sky
573,Namibe,AO,-15.1961,12.1522,72.84,64,11,4.59,few clouds
574,Tiarei,PF,-17.5333,-149.3333,86.02,79,98,17.22,light rain
575,Invermere,CA,50.5167,-116.0354,44.82,81,63,1.36,broken clouds
576,Tura,IN,25.5198,90.2201,59.0,77,42,4.56,scattered clouds
577,Teluknaga,ID,-6.0989,106.6381,79.18,83,20,8.01,few clouds
578,Mossoro,BR,-5.1875,-37.3442,87.75,66,20,19.57,few clouds
579,Rio Gallegos,AR,-51.6226,-69.2181,57.25,19,40,36.82,scattered clouds
580,Moron,AR,-34.6534,-58.6198,79.02,50,17,5.99,few clouds
581,Januaria,BR,-15.4833,-44.3667,76.55,80,100,3.33,overcast clouds
582,Boden,SE,65.8252,21.6886,10.4,96,89,2.21,overcast clouds
583,San Policarpo,PH,12.1791,125.5072,80.28,81,100,3.49,overcast clouds
584,Tsuruoka,JP,38.7217,139.8217,45.37,73,99,6.73,overcast clouds
585,Halifax,CA,44.6453,-63.5724,48.25,98,90,7.0,mist
586,Rawson,AR,-43.3002,-65.1023,63.21,50,1,13.49,clear sky
587,Lucera,IT,41.5082,15.3351,41.83,91,99,16.6,overcast clouds
588,Altea,ES,38.5989,-0.0514,61.21,58,13,10.02,few clouds
589,Glens Falls,US,43.3095,-73.644,33.71,83,90,0.0,light snow
590,Namtsy,RU,62.7161,129.6658,-23.69,100,97,1.63,overcast clouds
591,Oranjemund,NA,-28.55,16.4333,62.42,92,5,6.38,clear sky
592,Neiafu,TO,-18.65,-173.9833,79.48,61,40,10.36,scattered clouds
593,Dryden,CA,49.7833,-92.7503,25.09,93,90,8.05,overcast clouds
594,Luau,AO,-10.7073,22.2247,64.56,98,80,2.1,light rain
595,Colares,PT,38.7992,-9.4469,58.33,69,75,15.01,broken clouds
596,Prince Rupert,CA,54.3161,-130.3201,44.29,91,90,13.8,moderate rain
597,Iralaya,HN,15.0,-83.2333,80.53,66,100,13.85,overcast clouds
598,Tyukalinsk,RU,55.8732,72.1967,13.37,86,97,7.25,overcast clouds
599,Seoul,KR,37.5683,126.9778,45.91,84,90,8.05,moderate rain
600,Kasongo-Lunda,CD,-6.4667,16.8167,70.45,96,100,2.66,overcast clouds
601,Oussouye,SN,12.485,-16.5469,77.18,54,99,8.48,overcast clouds
602,Aksu,CN,41.1231,80.2644,24.31,51,61,1.07,broken clouds
603,Marsa Matruh,EG,31.3525,27.2453,70.25,70,100,12.8,overcast clouds
604,Montevideo,UY,-34.8335,-56.1674,68.02,83,90,23.02,drizzle
605,Klyuchi,RU,52.2667,79.1667,16.03,83,100,8.01,overcast clouds
606,Tabou,CI,4.423,-7.3528,80.08,78,100,5.66,overcast clouds
607,Fayaoue,NC,-20.65,166.5333,80.69,77,7,8.41,clear sky
608,Pervomayskoye,RU,43.919,46.7102,49.98,87,39,17.63,scattered clouds
609,Cabedelo,BR,-6.9811,-34.8339,83.07,74,47,11.27,scattered clouds
610,Maceio,BR,-9.6658,-35.7353,83.64,74,20,16.11,few clouds
611,Fallon,US,39.4735,-118.7774,60.42,29,1,3.44,clear sky
612,West Bend,US,43.4253,-88.1834,38.95,79,90,5.01,moderate rain
613,Kimberley,ZA,-28.7323,24.7623,64.09,34,2,1.14,clear sky
614,Malibu,US,34.005,-118.8101,90.84,59,0,4.0,clear sky
615,Dabat,ET,12.9842,37.765,54.3,42,6,9.15,clear sky
616,Liku,ID,-0.7275,119.8922,73.56,87,100,3.49,overcast clouds
617,Sept-Iles,CA,50.2001,-66.3821,29.05,74,20,4.61,few clouds
618,Juneau,US,58.3019,-134.4197,35.6,84,90,1.01,light snow
619,Alofi,NU,-19.0595,-169.9187,80.49,61,58,12.66,broken clouds
620,Rocha,UY,-34.4833,-54.3333,65.25,97,100,19.69,overcast clouds
621,Stornoway,GB,58.2093,-6.3865,44.56,90,75,1.99,broken clouds
622,Tuyen Quang,VN,21.8233,105.2181,66.87,75,99,2.91,overcast clouds
623,Byron Bay,AU,-28.65,153.6167,69.75,87,100,6.24,light rain
624,Sangar,RU,63.9242,127.4739,-17.01,99,99,2.91,overcast clouds
625,Kangaatsiaq,GL,68.3065,-53.4641,32.81,99,100,11.61,light snow
626,Senneterre,CA,48.3835,-77.2328,21.42,95,100,2.86,overcast clouds
627,Ranghulu,CN,46.65,124.8667,11.8,97,99,2.71,overcast clouds
628,Atherton,GB,53.5237,-2.4935,48.27,98,100,15.43,light rain
629,Lyantonde,UG,-0.4031,31.1572,62.37,93,90,3.09,overcast clouds
630,Acapulco,MX,16.8634,-99.8901,85.82,66,1,3.44,clear sky
631,Puerto Rondon,CO,6.2805,-71.1,83.39,73,96,8.97,heavy intensity rain
632,Biak,ID,-0.9131,122.8766,75.61,85,98,2.19,overcast clouds
633,Borovoy,RU,55.4333,86.0833,13.28,79,0,6.71,clear sky
634,Iskateley,RU,67.6803,53.1512,9.75,96,98,8.1,overcast clouds
635,Wakkanai,JP,45.4094,141.6739,38.12,77,100,6.06,overcast clouds
636,Zonguldak,TR,41.25,31.8333,51.49,92,100,15.43,moderate rain
637,Qaqortoq,GL,60.7167,-46.0333,34.3,99,100,15.48,moderate rain
638,Kandalaksha,RU,67.162,32.4123,7.65,92,100,2.08,overcast clouds
639,Ballina,AU,-28.8667,153.5667,68.04,96,100,5.75,light rain
640,Green Valley,US,31.8543,-110.9937,81.43,21,0,0.98,clear sky
641,Marsh Harbour,BS,26.5412,-77.0636,71.49,65,2,15.1,clear sky
642,Atbasar,KZ,51.8,68.3333,15.3,92,100,3.58,overcast clouds
643,Ramhormoz,IR,31.28,49.6035,67.41,41,0,1.36,clear sky
644,Doembang Nangbuat,TH,14.8333,100.1,72.16,73,100,7.92,overcast clouds
645,Meulaboh,ID,4.1363,96.1285,74.1,93,100,1.9,light rain
646,Koltsovo,RU,54.9376,83.1825,17.82,74,100,1.99,overcast clouds
647,Port Hueneme,US,34.1478,-119.1951,90.88,51,1,8.05,clear sky
648,Kaitong,CN,44.8135,123.15,13.62,91,46,5.32,scattered clouds
649,Dwarka,IN,22.2394,68.9678,76.87,46,80,9.64,broken clouds
650,Wajima,JP,37.4,136.9,51.4,65,76,9.44,broken clouds
651,Bireun,ID,5.203,96.7009,76.41,90,100,8.57,overcast clouds
652,Mahajanga,MG,-15.7167,46.3167,82.42,78,20,5.75,moderate rain
653,Poronaysk,RU,49.2167,143.1167,18.1,80,100,5.06,overcast clouds
654,Udachnyy,RU,66.4167,112.4,-33.65,100,100,3.09,overcast clouds
655,Peniche,PT,39.3558,-9.3811,58.62,70,98,7.56,overcast clouds
656,Katangli,RU,51.7102,143.2326,9.3,84,32,8.99,scattered clouds
657,Umm Kaddadah,SD,13.6017,26.6876,78.71,35,32,11.59,scattered clouds
658,Comachuen,MX,19.6167,-101.9,66.47,40,5,1.74,clear sky
659,Manokwari,ID,-0.8667,134.0833,78.33,86,100,3.65,overcast clouds
660,Victor Harbor,AU,-35.5667,138.6167,70.47,65,42,7.45,scattered clouds
661,Tres Lagoas,BR,-20.7511,-51.6783,81.66,67,100,9.6,moderate rain
662,Kailua,US,21.4022,-157.7394,79.14,71,90,20.71,light rain
663,Emba,KZ,48.8264,58.1442,15.57,82,2,3.71,clear sky
664,Teahupoo,PF,-17.8333,-149.2667,80.56,80,93,19.44,light rain
665,Khani,GE,41.9563,42.9566,54.97,58,43,9.17,scattered clouds
666,Wadi Maliz,TN,36.4681,8.5495,52.25,61,17,12.68,few clouds
667,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,82.35,74,99,1.52,overcast clouds
668,Antsohihy,MG,-14.8796,47.9875,76.96,88,43,1.21,scattered clouds
669,Bilibino,RU,68.0546,166.4372,-9.96,100,91,4.85,overcast clouds
670,Pacific Grove,US,36.6177,-121.9166,77.38,62,1,3.0,clear sky
671,Enshi,CN,30.3,109.4833,42.17,89,2,2.64,clear sky
672,Jepara,ID,-5.1695,105.7044,74.23,96,97,3.31,moderate rain
673,Shitanjing,CN,39.2342,106.3439,20.8,42,0,4.83,clear sky
